LV ActivePower (kW),Wind Speed (m/s),Theoretical_Power_Curve (KWh),Wind Direction (бу)
1.445119513,0.985848672,1.453273845,0.832485453
1.636434089,1.091497572,1.516207484,0.836078496
1.48185631,0.996074604,1.460527575,0.81546142
1.161689353,0.775034061,1.240445195,0.801185371
1.116899294,0.696162728,1.125460338,0.808904031
1.37598496,0.866737229,1.348688585,0.821439793
0.892533453,0.563196789,0.87914403,0.806741699
0.557164571,0.330746514,0.418001876,0.794063853
0.520120616,0.328413185,0.413439457,0.752953823
0.507554763,0.250843442,0.26414775,0.773872059
0.691361292,0.44247487,0.639951112,0.786035457
0.786596095,0.50652238,0.751620434,0.764402432
0.469009235,0.266659287,0.294175437,0.785061906
0.932273393,0.552812215,0.856849611,0.795698144
0.805239024,0.470565827,0.696504289,0.780732712
0.520287321,0.305480925,0.36880378,0.745257334
0.518889355,0.292260316,0.343250248,0.768033667
0.329263872,0.206248737,0.180807227,0.726310636
0.142182294,0.074511648,-0.051367593,0.761409443
0.067721123,0.060503958,-0.074597513,0.75212446
0.161812238,0.110243175,0.009256024,0.742252855
0.059545597,0.058454436,-0.077970065,0.8074628
-0.292413049,-0.163601392,-0.403599073,0.835102841
-0.104093273,-0.054023212,-0.253285058,0.750308762
-0.140231691,-0.090663582,-0.305735644,0.734089819
-0.363206785,-0.252361969,-0.511862055,0.795364133
-0.611263682,-0.453238314,-0.715923262,0.829842495
-0.387066867,-0.251023839,-0.510313773,0.841905237
-0.197039199,-0.060436747,-0.262633071,0.919323083
0.08343151,0.111341526,0.011149468,0.859196445
-0.064966244,0.003878458,-0.16550943,0.899601234
0.371420203,0.288498529,0.336004692,0.882629148
0.402903984,0.283992329,0.327340623,0.91490812
0.125735326,0.132554258,0.048052365,0.937797893
-0.123528851,-0.017600153,-0.19879764,0.925556009
0.183605139,0.149902279,0.078689167,0.863247621
0.000692708,0.029989456,-0.124093266,0.827242098
-0.196868696,-0.110131821,-0.33268681,0.796620881
0.374220637,0.250961912,0.264371809,0.825003222
-0.310236982,-0.162830992,-0.402608725,0.853010125
0.241798237,0.200411897,0.170055292,0.940581802
0.350330974,0.265420337,0.291814917,0.836849601
0.076902041,0.05519842,-0.083313939,0.855300947
0.4538826,0.344268747,0.444513063,0.866952163
0.181989086,0.150465356,0.07969023,0.824959691
0.545738563,0.400151535,0.555194539,0.855038949
0.432204181,0.311526792,0.380534391,0.881047937
0.572089247,0.380669452,0.516424086,0.86108092
0.247320814,0.170292184,0.115197571,0.853936099
0.362370644,0.255380508,0.27273801,0.87332507
0.392087043,0.268699843,0.298066221,0.864698561
0.726163251,0.465196288,0.685680442,0.878237488
0.664030531,0.390862476,0.53668674,0.86701479
0.904547714,0.582554728,0.919461213,0.878433623
0.74955064,0.477421017,0.710330676,0.916353558
1.19935869,0.811054616,1.286061814,0.909453743
0.973388798,0.6670625,1.077453666,0.882463761
1.064259433,0.732944945,1.181754721,0.880691594
1.114482153,0.75939161,1.219326519,0.868612993
0.937666862,0.601485309,0.957357791,0.822218181
1.300936193,0.859317147,1.3408763,0.813787968
1.604630023,1.016505134,1.474252062,0.852398257
1.67201107,1.130159661,1.532917319,0.873335589
1.76010415,1.236710481,1.562881294,0.831736679
1.792250066,1.450062,1.572484318,0.816205986
1.793929876,1.655029558,1.572484318,0.811902199
1.794071079,1.878390494,1.572484318,0.83171014
1.794094144,1.761792128,1.572484318,0.807630291
1.792465152,1.471263725,1.572484318,0.7783613
1.793647095,1.643185207,1.572484318,0.794913283
1.793558022,1.903873279,1.572484318,0.788177722
1.79356271,2.028291622,1.572484318,0.790602213
1.793680286,2.092522512,1.572484318,0.776989008
1.793261552,2.264341864,1.572484318,0.774682326
1.793210172,2.13124656,1.572484318,0.759570603
1.79337444,2.067541525,1.572484318,0.760861173
1.793378378,1.972525716,1.572484318,0.733750468
1.793549584,1.912804657,1.572484318,0.726752909
1.793262302,1.954391748,1.572484318,0.72452261
1.793099534,1.802362912,1.572484318,0.719299322
1.793161041,2.055807021,1.572484318,0.732691958
1.793354562,2.034448243,1.572484318,0.755690964
1.793438947,2.052699092,1.572484318,0.820679368
1.793400693,2.361794721,1.572484318,0.821643371
1.793704101,2.526550311,1.572484318,0.810043131
1.793545083,2.486105941,1.572484318,0.798826744
1.793594964,2.343482139,1.572484318,0.793359583
1.793541145,2.267007229,1.572484318,0.79195007
1.793604152,2.382420433,1.572484318,0.805273767
1.793756232,2.405187697,1.572484318,0.781064619
1.793796174,2.186945968,1.572484318,0.777315574
1.793711602,2.127715133,1.572484318,0.760463564
1.793710852,1.965645788,1.572484318,0.807863646
1.793752481,2.054243297,1.572484318,0.841663306
1.793823739,2.210058658,1.572484318,0.864731412
1.79376767,2.213428039,1.572484318,0.874951916
1.793707851,2.137898171,1.572484318,0.892887843
1.793852992,2.22535591,1.572484318,0.864265836
1.793742355,2.201736201,1.572484318,0.875431247
1.793843804,2.145848874,1.572484318,0.872738609
1.793901373,2.244732005,1.572484318,0.897001808
1.793915249,2.350523659,1.572484318,0.91482219
1.793958942,2.183690065,1.572484318,0.897800423
1.793846054,1.962899627,1.572484318,0.869456111
1.794051202,1.972590171,1.572484318,0.848204836
1.793869119,2.062558491,1.572484318,0.889424099
1.793898372,2.130511225,1.572484318,0.896916848
1.793831427,2.040716525,1.572484318,0.895235952
1.793831427,2.08638246,1.572484318,0.893627069
1.79376167,2.051080446,1.572484318,0.917207357
1.793889934,2.160222871,1.572484318,0.943347748
1.793667909,2.125948966,1.572484318,0.929787622
1.793889184,2.026145077,1.572484318,0.904261202
1.793998133,2.02646168,1.572484318,0.901470982
1.793920687,2.07255134,1.572484318,0.895917891
1.79406114,2.013294178,1.572484318,0.886515098
1.793989695,1.894439876,1.572484318,0.88777395
1.793869119,1.896307946,1.572484318,0.888864178
1.7938108,1.946821649,1.572484318,0.864869289
1.794020448,1.789888079,1.572484318,0.83007682
1.793783047,1.925619924,1.572484318,0.86416081
1.794069579,1.846170308,1.572484318,0.883804335
1.793871369,1.894620759,1.572484318,0.878788995
1.794034325,2.005545465,1.572484318,0.869896281
1.794293853,1.930046463,1.572484318,0.857951349
1.794078017,1.948808644,1.572484318,0.864809898
1.794124147,1.987575586,1.572484318,0.840315449
1.794036575,2.144204809,1.572484318,0.823319089
1.793970568,2.188492897,1.572484318,0.816796654
1.794052702,2.186186575,1.572484318,0.799138584
1.79410652,2.199673176,1.572484318,0.799665655
1.794142524,2.254979497,1.572484318,0.813641515
1.794171777,2.207845388,1.572484318,0.848807318
1.7942601,2.202547794,1.572484318,0.824611925
1.793939814,2.300564863,1.572484318,0.811685836
1.793908311,2.455637171,1.572484318,0.79284206
1.794038075,2.420359215,1.572484318,0.795449901
1.793992883,2.371580133,1.572484318,0.812079399
1.793800862,2.326635236,1.572484318,0.84543889
1.793987445,2.413978589,1.572484318,0.808034373
1.793783797,2.330340511,1.572484318,0.801805816
1.793984444,2.390787827,1.572484318,0.779203447
1.793572649,2.243949008,1.572484318,0.756653996
1.793503454,2.250607881,1.572484318,0.776048308
1.793557272,2.210306039,1.572484318,0.78302143
1.793686286,2.136448833,1.572484318,0.771992763
1.793651033,1.955612541,1.572484318,0.766656034
0.490177598,2.057875039,1.572484318,0.76963721
1.79346445,2.139590351,1.572484318,0.736607522
1.793385316,2.044250449,1.572484318,0.716542924
1.793437447,2.265805273,1.572484318,0.721908296
1.793333748,2.393519463,1.572484318,0.691250991
1.793303744,2.434133141,1.572484318,0.735492858
1.79337369,2.30136193,1.572484318,0.745548946
1.793416069,2.311511832,1.572484318,0.745521436
1.7934667,2.168599797,1.572484318,0.700163934
1.793287618,1.901305505,1.572484318,0.697395884
1.793246926,1.91184577,1.572484318,0.737073098
1.791235391,1.726759057,1.572484318,0.693884401
1.781728094,1.565563263,1.572484318,0.685542061
1.791346029,1.673396836,1.572484318,0.701911665
1.69817114,1.345296184,1.572484318,0.688313347
1.753207515,1.369810324,1.572484318,0.687851978
1.79065014,1.61633388,1.572484318,0.732712186
1.765216525,1.434710052,1.572484318,0.743160704
1.787234451,1.742318215,1.572484318,0.763560285
1.778081943,1.605374882,1.572484318,0.734969996
1.693535816,1.377325727,1.572484318,0.711222216
1.782199709,1.506615669,1.572484318,0.738860153
1.786229715,1.60487036,1.572484318,0.798155486
1.767309631,1.375188715,1.572484318,0.76571857
1.68437337,1.315917482,1.570796731,0.724430369
1.582276435,1.219971155,1.559677229,0.713322082
1.657767564,1.223100417,1.560317699,0.730145611
1.746181116,1.484502491,1.572484318,0.715494123
1.409104108,0.985922433,1.453327096,0.743776779
1.66336393,1.271588996,1.567823865,0.736596842
1.389497886,0.965265855,1.437879922,0.738662886
1.735004697,1.385172031,1.572484318,0.714856687
-0.620239217,0.970656047,1.442014798,0.660010463
-0.97402898,0.987859498,1.454720701,0.704219479
-0.97402898,1.216425203,1.55892829,0.75135028
-0.97402898,0.542246985,0.833681411,0.698837115
-0.97402898,0.717856946,1.159241901,0.721808611
-0.97402898,0.807044767,1.281187283,0.720183868
-0.97402898,0.907341376,1.388654892,0.801687035
0.411213118,1.201734603,1.555561578,0.794715045
1.749880898,1.442456269,1.572484318,0.820740862
1.791355967,1.542848199,1.572484318,0.786914663
1.776281557,1.464973882,1.572484318,0.767426006
1.733799502,1.530744438,1.572484318,0.773245303
1.793214672,2.071006681,1.572484318,0.790185347
1.793521268,2.150836901,1.572484318,0.859700213
1.793707851,2.077587028,1.572484318,0.864758923
1.793882246,2.268723012,1.572484318,0.891003368
1.793829927,2.386972706,1.572484318,0.895866915
1.793830677,2.34981465,1.572484318,0.874184047
1.793859931,2.545546029,1.572484318,0.915791533
1.794168777,1.848640491,1.572484318,0.86664987
1.793104222,1.744809959,1.572484318,0.877730485
1.794028137,2.10637315,1.572484318,0.852811887
1.794095644,2.130889786,1.572484318,0.814104987
1.793978256,2.329869351,1.572484318,0.811243725
1.793899873,2.81011799,1.572484318,0.84727158
1.794055702,2.817438211,1.572484318,0.812644661
1.793527269,2.538928008,1.572484318,0.801241687
1.793843804,2.395278367,1.572484318,0.740776508
1.794272476,2.548021205,1.572484318,0.70524708
1.793730916,2.33263503,1.572484318,0.708026781
1.793673348,2.517343182,1.572484318,0.689250811
1.793790735,2.617711055,1.572484318,0.712090741
1.793866869,2.604181787,1.572484318,0.707092392
1.793932876,2.563063813,1.572484318,0.684999131
1.793629468,2.546786113,1.572484318,0.68988501
1.793658721,2.555917439,1.572484318,0.678824624
1.793399005,2.722988883,1.572484318,0.671882249
1.793234737,2.878227776,1.572484318,0.704881189
1.793271491,3.092690696,1.572484318,0.70986999
1.793040465,3.107721502,1.572484318,0.682154699
1.79322311,3.114465711,1.572484318,0.699560481
1.793233237,3.152488012,1.572484318,0.702685845
1.793382128,3.167228315,1.572484318,0.693476112
1.793251614,3.1616266,1.572484318,0.68472969
1.79341982,3.180776648,1.572484318,0.676140239
1.793676348,2.932468315,1.572484318,0.68157989
1.793370689,2.668746075,1.572484318,0.705624622
1.793326809,2.885459939,1.572484318,0.713069632
1.793428258,2.999266752,1.572484318,0.707379797
1.79351658,3.047672266,1.572484318,0.706607721
1.793484327,3.286516103,1.572484318,0.730681096
1.793364501,3.050380298,1.572484318,0.696628015
1.793543396,3.18762117,1.572484318,0.677388572
1.793852992,3.0096831,1.572484318,0.665227278
1.793564211,3.053883129,1.572484318,0.707949428
1.793743105,2.771258223,1.572484318,0.69118529
1.793409131,2.818814015,1.572484318,0.71023054
1.793804612,2.804649271,1.572484318,0.722083231
1.793656471,2.811979025,1.572484318,0.725269118
1.793783047,2.898384598,1.572484318,0.742089572
1.793774609,2.891054845,1.572484318,0.727888772
1.793736354,2.88352764,1.572484318,0.727790058
1.793815301,2.758635868,1.572484318,0.722894631
1.793728666,2.793321471,1.572484318,0.717301245
1.793696413,2.642744242,1.572484318,0.716076377
1.793351375,2.456550894,1.572484318,0.717325681
1.793614091,2.39320808,1.572484318,0.742431027
1.793055655,2.682743779,1.572484318,0.698861551
1.79307947,2.588284919,1.572484318,0.708006553
1.792641796,2.680559106,1.572484318,0.732105497
1.792567163,2.609517509,1.572484318,0.708053321
1.792873009,2.806169873,1.572484318,0.688926348
1.792975958,2.974857239,1.572484318,0.700948633
1.793354562,2.919993481,1.572484318,0.729097781
1.793882996,3.010756599,1.572484318,0.741588879
1.793768608,3.052253135,1.572484318,0.725469621
1.793941315,2.840520035,1.572484318,0.684029788
1.794028887,2.973300779,1.572484318,0.684972592
1.793677848,2.848768504,1.572484318,0.710218889
1.793793173,2.724461823,1.572484318,0.709202939
1.793672597,2.799513723,1.572484318,0.657221214
1.793935126,2.932232735,1.572484318,0.653300309
1.793775359,2.877637692,1.572484318,0.657645362
1.793339186,2.861457584,1.572484318,0.689890351
1.794068079,2.92452442,1.572484318,0.665463707
1.793487327,2.564969785,1.572484318,0.67529081
1.793244675,2.681496886,1.572484318,0.726827188
1.793491265,2.339298442,1.572484318,0.693377397
1.7931271,2.42647975,1.572484318,0.70081286
1.793582588,2.506636331,1.572484318,0.700846844
1.79351283,2.423012324,1.572484318,0.682512013
1.793611841,2.668762415,1.572484318,0.692878971
1.793773859,2.657663386,1.572484318,0.709435161
1.793452823,2.695468718,1.572484318,0.691494865
1.793941315,2.605445474,1.572484318,0.668532917
1.793733917,2.581316932,1.572484318,0.693018951
1.793848492,2.481046196,1.572484318,0.718699106
1.794139524,2.715989576,1.572484318,0.693687134
1.793360001,2.650421691,1.572484318,0.692755982
1.793333748,2.561957178,1.572484318,0.682455859
1.793672597,2.439828362,1.572484318,0.666869983
1.7934667,2.116451334,1.572484318,0.667763106
1.793693225,2.15134392,1.572484318,0.655995213
1.793621779,2.140128235,1.572484318,0.678188159
1.793747793,1.997182838,1.572484318,0.674290719
1.79381305,2.14736993,1.572484318,0.671094152
1.794019698,2.074438248,1.572484318,0.660414545
1.793921437,2.080099879,1.572484318,0.690097165
1.793962129,2.270990751,1.572484318,0.704789919
1.793874557,2.580350556,1.572484318,0.721022779
1.793632656,2.656989782,1.572484318,0.710268732
1.793905311,2.700114042,1.572484318,0.713114296
1.793728666,2.627913157,1.572484318,0.700021688
1.793459762,2.517409907,1.572484318,0.658392032
1.793621029,2.458838151,1.572484318,0.627907558
1.79396663,2.529046821,1.572484318,0.602937985
1.793836866,2.635281039,1.572484318,0.618675493
1.793726228,2.669845447,1.572484318,0.623790519
1.793700163,2.343450819,1.572484318,0.630210032
1.793501204,2.456955782,1.572484318,0.635750339
1.793269241,2.594995991,1.572484318,0.645284697
1.793153353,2.609827077,1.572484318,0.670072862
1.792919702,2.661875679,1.572484318,0.654250556
1.792952893,2.89712091,1.572484318,0.636744118
1.793073469,2.948298912,1.572484318,0.627914031
1.793061093,2.965863902,1.572484318,0.641606694
1.793045716,2.979167123,1.572484318,0.6637553
1.793269241,3.023924101,1.572484318,0.650312822
1.792981209,3.030649245,1.572484318,0.629723256
1.793257802,3.001765532,1.572484318,0.638801586
1.793362251,2.728666854,1.572484318,0.63415958
1.793062593,2.433429126,1.572484318,0.654305739
1.7934697,2.660640134,1.572484318,0.674325674
1.793498203,2.831307913,1.572484318,0.652234516
1.793269991,2.852556845,1.572484318,0.666026865
1.793822239,2.517935536,1.572484318,0.66713101
1.794000571,2.467155614,1.572484318,0.662264065
1.794188654,2.350295342,1.572484318,0.63640056
1.794235534,2.258770561,1.572484318,0.6284835
1.794092644,2.194799081,1.572484318,0.657312322
1.78348385,1.728774648,1.572484318,0.661020101
1.759401322,1.570979782,1.572484318,0.668087569
1.536357314,1.288747282,1.569409172,0.721278304
1.536329561,1.187917555,1.552003617,0.684194204
1.494614091,1.073399236,1.507258836,0.666601674
0.632897039,0.44728451,0.649620128,0.669745162
0.355186728,0.248059379,0.258886215,0.677390676
-0.03287799,-0.016152971,-0.196582321,0.685967342
0.022761264,0.017455274,-0.14400586,0.700309093
0.730161754,0.442914709,0.640835071,0.746656166
0.754576193,0.501216616,0.738931867,0.78437042
1.017927766,0.714227702,1.153707499,0.781169645
1.475453605,1.179238324,1.549572588,0.809082202
0.182405382,1.244009369,1.564108307,0.889029565
-0.97402898,1.539399838,1.572484318,0.977224923
-0.102017888,1.386685597,1.572484318,1.045609104
1.616069158,1.244323475,1.564158808,1.067750104
1.366926962,0.943354894,1.420302131,1.136773825
0.9796518,0.665955865,1.075565736,1.148780412
1.291712239,0.900506612,1.382251219,1.134209515
1.244003608,0.9715675,1.442706679,1.16586157
1.568205823,1.264628045,1.567022589,1.154344994
1.64082826,1.348837144,1.572484318,1.125249966
1.779979839,1.67560534,1.572484318,1.044514668
1.782415545,1.800801686,1.572484318,0.959923034
1.792994335,2.111775144,1.572484318,0.847675662
1.785666778,2.097096573,1.572484318,0.935719226
1.793246926,2.256852334,1.572484318,0.969072406
1.792164744,1.839585423,1.572484318,0.919055906
1.788561722,1.87384503,1.572484318,0.988164424
1.792894387,1.882202891,1.572484318,1.060901102
1.793280867,2.096844198,1.572484318,1.051551389
1.792341388,2.167812262,1.572484318,0.999435994
1.78575585,1.607136056,1.572484318,1.048479914
1.790915856,1.640151039,1.572484318,1.046856304
